,latitude,longitude,mag,num
0,57.18554060150374,21.01196516847674,7.351528497409318,772
1,113.12765290482834,9.469469167831075,7.37093023255814,86
2,-120.53103130555338,14.902789881450932,7.363142857142858,70
3,-56.40223141088014,-12.137729460415752,7.301801801801804,111
4,-130.9734503289474,-24.45791532894737,7.368154761904763,168
5,100.3283272556391,-20.205630902255635,7.394845360824743,194
6,-28.794801116427433,17.470039298245613,7.29090909090909,22
